80.714286 	 enrollment 	 18.14
80.714286 	 immigration 	 19.15
80.857143 	 breach 	 10.3
80.857143 	 dependence 	 15.77
80.857143 	 moments 	 25.37
81.0 	 array 	 22.28
81.0 	 confrontational 	 9.45
81.0 	 dramatically 	 11.2
81.0 	 obtained 	 14.18
81.0 	 recalls 	 16.91
81.0 	 vast 	 25.55
81.142857 	 connection 	 18.31
81.142857 	 conventional 	 22.56
81.142857 	 emphasize 	 12.47
81.142857 	 objective 	 17.44
81.285714 	 evolved 	 25.38
81.285714 	 explanation 	 17.54
81.285714 	 infinite 	 12.51
81.285714 	 intense 	 26.36
81.285714 	 prescribed 	 23.6
81.285714 	 shortage 	 25.27
81.428571 	 authorities 	 14.39
81.428571 	 certainly 	 14.85
81.428571 	 defines 	 13.94
81.428571 	 dispute 	 21.16
81.428571 	 require 	 11.86
81.571429 	 acknowledged 	 13.48
81.571429 	 ambition 	 24.53
81.571429 	 choral 	 15.68
81.571429 	 memorial 	 22.99
81.571429 	 portraits 	 15.48
81.571429 	 reflection 	 14.28
81.571429 	 victories 	 18.7
81.714286 	 aircraft 	 16.82
81.714286 	 discussion 	 11.93
81.714286 	 involvement 	 13.47
81.714286 	 valued 	 13.94
81.857143 	 assistance 	 13.58
81.857143 	 suspend 	 26.77
81.857143 	 trauma 	 15.46
82.0 	 carrier 	 16.38
82.0 	 developments 	 10.89
82.0 	 ignited 	 17.36
82.0 	 scientist 	 20.42
82.0 	 visible 	 18.03
82.142857 	 initiatives 	 25.58
82.142857 	 measured 	 13.38
82.142857 	 surged 	 17.36
82.142857 	 troupe 	 24.77
82.142857 	 uncertain 	 14.53
82.142857 	 valiant 	 23.31
82.285714 	 concluded 	 22.29
82.285714 	 elections 	 15.54
82.285714 	 faculty 	 13.6
82.285714 	 imposed 	 25.58
82.285714 	 interim 	 25.82
82.285714 	 lawsuit 	 14.5
82.285714 	 rationale 	 12.61
82.285714 	 spectators 	 24.31
82.428571 	 confirmed 	 18.73
82.428571 	 managed 	 14.73
82.428571 	 objectives 	 18.92
82.428571 	 session 	 21.69
82.428571 	 torrent 	 17.95
82.571429 	 diversion 	 16.53
82.571429 	 interrogation 	 18.35
82.571429 	 performance 	 9.88
82.571429 	 proceed 	 11.67
82.571429 	 successes 	 16.95
82.714286 	 conception 	 24.86
82.714286 	 liaison 	 15.34
82.714286 	 lieutenant 	 18.68
82.714286 	 residents 	 19.84
82.714286 	 revenue 	 9.03
82.714286 	 utterly 	 17.73
82.714286 	 variables 	 8.85
82.857143 	 assessing 	 13.09
82.857143 	 investor 	 14.21
82.857143 	 leverage 	 9.87
82.857143 	 rendered 	 21.99
83.0 	 identified 	 21.83
83.0 	 masses 	 13.47
83.0 	 paramount 	 26.56
83.142857 	 frontier 	 24.57
83.142857 	 gruesome 	 25.79
83.142857 	 rejection 	 16.45
83.285714 	 anticipated 	 18.1
83.285714 	 continuation 	 24.32
83.285714 	 justified 	 19.24
83.428571 	 abdul 	 19.63
83.428571 	 benefits 	 12.51
83.428571 	 declared 	 10.01
83.428571 	 enforcement 	 12.74
83.428571 	 triumphant 	 12.07
83.571429 	 appear 	 15.31
83.571429 	 defined 	 26.71
83.571429 	 histories 	 19.05
83.571429 	 practiced 	 21.4
83.714286 	 deployment 	 18.35
83.714286 	 distributed 	 14.41
83.714286 	 maritime 	 18.5
83.714286 	 sponsors 	 13.57
83.857143 	 brilliant 	 17.13
83.857143 	 chamber 	 13.55
83.857143 	 definition 	 12.54
83.857143 	 developers 	 18.72
83.857143 	 directing 	 18.01
83.857143 	 ideals 	 22.61
84.0 	 dormitory 	 10.79
84.0 	 engagement 	 18.25
84.0 	 enlisted 	 16.78
84.0 	 method 	 24.71
84.0 	 sector 	 25.85
84.142857 	 impacts 	 11.74
84.142857 	 incidence 	 14.46
84.142857 	 oversight 	 13.98
84.142857 	 potential 	 20.85
84.142857 	 recreation 	 9.69
84.142857 	 submit 	 25.05
84.142857 	 widespread 	 13.56
84.285714 	 arose 	 11.38
84.285714 	 ballot 	 9.01
84.285714 	 extending 	 13.82
84.285714 	 investing 	 11.4
84.285714 	 iranian 	 16.58
84.285714 	 pursuing 	 26.99
84.285714 	 underscore 	 19.12
84.428571 	 advanced 	 15.77
84.428571 	 respected 	 14.36
84.428571 	 sought 	 16.36
84.571429 	 conductors 	 16.16
84.571429 	 reservation 	 13.28
84.714286 	 data 	 17.11
84.714286 	 petition 	 15.71
84.857143 	 advocate 	 14.24
84.857143 	 approving 	 11.51
84.857143 	 characteristics 	 11.58
84.857143 	 endured 	 25.81
84.857143 	 ethnicity 	 12.97
84.857143 	 expansion 	 16.56
84.857143 	 inventory 	 15.83
84.857143 	 proprietary 	 18.85
84.857143 	 provincial 	 25.52
84.857143 	 salary 	 10.84
85.0 	 critical 	 26.4
85.0 	 network 	 13.06
85.0 	 origins 	 18.47
85.0 	 overseeing 	 13.22
85.0 	 terminate 	 11.52
85.142857 	 crest 	 23.07
85.142857 	 director 	 14.69
85.142857 	 engineering 	 10.73
85.142857 	 events 	 9.87
85.142857 	 procedure 	 13.83
85.285714 	 demonstration 	 17.91
85.285714 	 manuscript 	 9.66
85.285714 	 regulations 	 10.9
85.285714 	 reliance 	 14.63
85.285714 	 vital 	 15.13
85.428571 	 accountability 	 16.15
85.428571 	 allegations 	 23.25
85.428571 	 enterprises 	 17.42
85.428571 	 establishment 	 11.16
85.428571 	 initially 	 11.96
85.428571 	 institution 	 24.85
85.428571 	 pension 	 19.76
85.428571 	 practitioner 	 15.7
85.571429 	 addressing 	 16.81
85.571429 	 capacity 	 9.13
85.571429 	 documentary 	 15.08
85.571429 	 extinct 	 15.24
85.571429 	 havoc 	 14.03
85.571429 	 prized 	 13.18
85.571429 	 prosperous 	 16.17
85.571429 	 settlements 	 11.09
85.714286 	 domain 	 17.04
85.714286 	 incumbents 	 17.84
85.714286 	 intellectual 	 14.22
85.714286 	 invoked 	 13.72
85.714286 	 securities 	 18.55
85.714286 	 tormented 	 7.5
85.857143 	 analyzed 	 13.03
85.857143 	 concourse 	 22.03
85.857143 	 cornerstone 	 18.39
85.857143 	 kingdom 	 16.93
85.857143 	 pledged 	 13.89
85.857143 	 presenting 	 17.32
85.857143 	 prosperity 	 11.98
86.0 	 decisive 	 15.77
86.0 	 establish 	 8.31
86.0 	 imprisoned 	 12.23
86.0 	 provocative 	 13.48
86.0 	 resolve 	 11.5
86.0 	 trial 	 15.44
86.0 	 undoubtedly 	 16.94
86.142857 	 accompaniment 	 15.92
86.142857 	 alternative 	 14.98
86.142857 	 featured 	 16.51
86.142857 	 override 	 12.56
86.142857 	 pivotal 	 25.96
86.142857 	 proposes 	 25.96
86.142857 	 retain 	 20.92
86.285714 	 developed 	 13.61
86.285714 	 extraordinarily 	 15.02
86.285714 	 juries 	 25.39
86.285714 	 justice 	 15.39
86.285714 	 proceedings 	 6.4
86.428571 	 deficits 	 12.11
86.428571 	 distorted 	 11.89
86.428571 	 staten 	 19.87
86.428571 	 violate 	 13.94
86.571429 	 breakthrough 	 13.79
86.571429 	 contributing 	 12.69
86.571429 	 directors 	 13.16
86.571429 	 emerged 	 17.91
86.571429 	 inspector 	 17.88
86.571429 	 recipient 	 17.71
86.571429 	 unique 	 17.55
86.714286 	 accurately 	 10.93
86.714286 	 applicants 	 12.87
86.714286 	 entrepreneurial 	 15.07
86.714286 	 palace 	 13.59
86.714286 	 reform 	 13.49
86.714286 	 technological 	 9.91
86.857143 	 consultants 	 12.31
86.857143 	 designation 	 19.24
86.857143 	 migrated 	 13.53
86.857143 	 prospects 	 18.06
86.857143 	 respiratory 	 12.63
87.0 	 borne 	 19.74
87.0 	 combating 	 12.78
87.0 	 committee 	 15.79
87.0 	 conjunction 	 9.97
87.0 	 escalation 	 14.88
87.0 	 extraordinary 	 14.08
87.142857 	 deduction 	 10.16
87.142857 	 homicides 	 14.47
87.142857 	 schedules 	 10.01
87.285714 	 decency 	 25.76
87.285714 	 founded 	 16.09
87.285714 	 interview 	 11.29
87.285714 	 promoting 	 21.94
87.285714 	 ventures 	 13.11
87.428571 	 additional 	 9.16
87.428571 	 ceremony 	 14.72
87.428571 	 curriculum 	 9.52
87.428571 	 develop 	 9.78
87.428571 	 psychiatrist 	 13.13
87.428571 	 stimulate 	 10.77
87.428571 	 vowed 	 18.69
87.571429 	 confinement 	 9.8
87.571429 	 governmental 	 9.27
87.571429 	 indicating 	 15.49
87.571429 	 insert 	 13.7
87.571429 	 upheld 	 11.82
87.714286 	 advocates 	 17.0
87.714286 	 lenders 	 11.4
87.714286 	 venue 	 12.12
87.714286 	 weaponry 	 12.54
87.857143 	 accompanying 	 13.03
87.857143 	 incentive 	 12.67
87.857143 	 milestone 	 12.13
87.857143 	 reported 	 11.1
87.857143 	 summoned 	 11.44
87.857143 	 typically 	 17.46
88.0 	 affiliation 	 12.22
88.0 	 invested 	 13.5
88.142857 	 investigated 	 12.31
88.142857 	 propose 	 15.82
88.142857 	 surround 	 17.85
88.285714 	 implications 	 13.29
88.285714 	 manufacture 	 18.35
88.285714 	 remarkably 	 12.31
88.428571 	 courtesy 	 14.57
88.428571 	 indicates 	 14.23
88.428571 	 photograph 	 13.16
88.571429 	 environmental 	 15.3
88.571429 	 literary 	 12.33
88.571429 	 placement 	 14.95
88.714286 	 challenges 	 14.04
88.714286 	 finance 	 12.85
88.714286 	 intensity 	 9.76
88.714286 	 plentiful 	 12.39
88.857143 	 consulted 	 12.76
88.857143 	 edition 	 10.14
88.857143 	 institutions 	 11.25
88.857143 	 observations 	 10.65
88.857143 	 prosecution 	 10.9
88.857143 	 prospective 	 12.92
89.0 	 acknowledging 	 14.67
89.0 	 corporate 	 12.27
89.0 	 counsel 	 10.6
89.0 	 essential 	 17.26
89.0 	 framework 	 15.73
89.0 	 nominees 	 15.03
89.142857 	 capability 	 11.75
89.142857 	 contributes 	 16.09
89.142857 	 enclosed 	 13.91
89.142857 	 endorse 	 9.35
89.142857 	 trafficking 	 7.84
89.285714 	 enterprise 	 10.26
89.285714 	 reflect 	 11.79
89.285714 	 technology 	 14.47
89.428571 	 capabilities 	 18.02
89.428571 	 emphasized 	 12.19
89.428571 	 enhance 	 13.15
89.571429 	 issued 	 13.31
89.571429 	 operation 	 10.21
89.571429 	 recipients 	 11.06
89.714286 	 consolidated 	 14.21
89.714286 	 inclusion 	 13.82
89.714286 	 protections 	 9.79
89.857143 	 annually 	 14.89
89.857143 	 competitors 	 11.31
89.857143 	 eligibility 	 13.92
89.857143 	 recommendations 	 9.17
89.857143 	 residence 	 12.1
89.857143 	 resolutions 	 12.58
89.857143 	 submitted 	 9.62
90.0 	 declaration 	 7.42
90.0 	 documented 	 10.54
90.0 	 executed 	 14.15
90.0 	 provisions 	 9.85
90.0 	 society 	 15.2
90.142857 	 combatants 	 15.73
90.142857 	 exhilarating 	 12.35
90.142857 	 filmmakers 	 12.51
90.142857 	 isolation 	 15.26
90.285714 	 accountable 	 12.83
90.285714 	 operational 	 8.06
90.285714 	 supplemental 	 13.47
90.428571 	 disregard 	 13.04
90.428571 	 immaculate 	 13.97
90.428571 	 notion 	 8.85
90.428571 	 tenure 	 11.66
90.571429 	 components 	 10.33
90.571429 	 entrepreneurs 	 9.96
90.571429 	 nomination 	 12.59
90.571429 	 registration 	 12.62
90.714286 	 concerning 	 11.15
90.714286 	 district 	 11.31
90.857143 	 chairmanship 	 12.02
90.857143 	 conclude 	 6.94
90.857143 	 inadequate 	 11.41
90.857143 	 statute 	 10.51
91.0 	 governance 	 10.15
91.142857 	 computing 	 7.65
91.142857 	 conservative 	 12.28
91.142857 	 incorporated 	 12.65
91.142857 	 intervention 	 9.94
91.285714 	 advancement 	 10.97
91.285714 	 auditors 	 8.88
91.285714 	 preference 	 12.31
91.428571 	 broadcasters 	 12.96
91.428571 	 denounced 	 12.22
91.428571 	 interment 	 14.65
91.428571 	 obliged 	 9.45
91.428571 	 surname 	 11.12
91.571429 	 extended 	 8.26
91.571429 	 proposition 	 9.59
91.571429 	 render 	 11.43
91.714286 	 accelerated 	 11.59
91.857143 	 impending 	 8.36
91.857143 	 institutional 	 13.35
91.857143 	 legislation 	 13.98
91.857143 	 portfolio 	 13.17
92.0 	 arrangement 	 14.09
92.0 	 oriented 	 5.86
92.0 	 specialized 	 10.21
92.142857 	 homage 	 13.45
92.142857 	 publication 	 11.61
92.142857 	 sustained 	 12.24
92.285714 	 administration 	 7.61
92.285714 	 occurred 	 8.34
92.285714 	 portfolios 	 10.05
92.285714 	 resignation 	 7.91
92.285714 	 spectrum 	 13.77
92.428571 	 contingent 	 11.97
92.571429 	 advancing 	 6.45
92.571429 	 constraints 	 8.87
92.571429 	 recital 	 9.8
92.857143 	 policing 	 10.17
93.0 	 envisioned 	 6.22
93.0 	 extension 	 9.13
93.142857 	 advances 	 6.74
93.428571 	 indexes 	 10.1
93.857143 	 nominated 	 8.95
94.0 	 authorized 	 9.31
94.142857 	 discourse 	 6.26
94.142857 	 impose 	 10.11
94.285714 	 acquisition 	 9.18
94.428571 	 acquisitions 	 7.59
94.428571 	 correspondent 	 10.98
94.428571 	 credentials 	 11.28
94.571429 	 proposal 	 9.16
95.0 	 judiciary 	 6.14
95.285714 	 subsequently 	 8.46
95.571429 	 reduction 	 5.86
95.714286 	 proliferation 	 7.34
95.714286 	 superintendent 	 6.16
96.285714 	 mechanisms 	 6.37
96.714286 	 headquarters 	 8.26
97.0 	 scrutiny 	 4.55
97.285714 	 endorsement 	 5.31
97.857143 	 inequality 	 5.67
98.0 	 adapted 	 5.29
98.142857 	 exchange 	 3.76
